,gene,pval,qval,log2fc,mean,zero_mean,zero_variance
5578,Rapgef2,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22368,Brms1l,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
2049,Slc27a4,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
23572,Pus7l,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
16337,Hp,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15373,Lig4,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
2040,Setx,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
13244,P2ry6,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
17496,Enox1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22015,Trim23,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15488,Gm26853,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
2029,Gtf3c5,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
13796,Zfp689,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
13844,Tgfb1i1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15824,Lzts1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
12675,Trpm4,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
4793,Brwd3,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
16364,Fuk,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
12669,Tead2,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
24125,Cep19,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
17551,Ednrb,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15985,Gm4890,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
16388,Terf2ip,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
5984,Gm15441,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
1818,Hacd1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
16134,Irx3,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
21562,Hist1h2al,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22821,Dlk1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22818,Wdr25,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
13203,Map6,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22126,1110002L01Rik,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22810,Eml1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
2395,Fastkd1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15071,Frs2,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
21521,Kdm1b,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
4930,Fam199x,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15078,Cpm,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
5520,Kcnab1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
13052,Mex3b,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
13047,Saxo2,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
4922,Plp1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15096,Helb,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
23939,Ypel1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
1831,Nebl,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22970,Rai14,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
16185,Dok4,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
4903,Bhlhb9,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
5013,Fgd1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
1508,Exo1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
2342,Dpp4,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
14611,Ybey,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
13954,6430531B16Rik,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15681,Slc7a2,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
24154,1700007L15Rik,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
17684,Ankrd49,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
23456,Gm20324,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15603,Thap1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
21380,E2f3,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
23446,Cyp2d22,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
2249,Nr6a1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
12323,Zfp790,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
21384,Agtr1a,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
23150,Trmt12,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
12444,Wtip,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
15783,Ddx60,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
23139,Gm29394,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
4217,Zfp182,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
2294,Neb,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
12546,9830147E19Rik,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
14394,Rtn4ip1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
23132,Zhx2,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
24261,Cd200r1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
14474,Gm26947,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22519,Actn1,0.08224002444895405,0.3754914454022577,1069.3561437779786,0.026431717470879072,False,False
15711,1700029J07Rik,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
4735,Ercc6l,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
23305,Mb,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
22513,Zfyve26,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
17590,Farp1,0.08224002444895405,0.3754914454022577,1068.3561437779786,0.013215858735439536,False,False
11071,Rad18,0.08224003885639782,0.3754914454022577,1069.3561437779786,0.026431717470879072,False,False
20618,Coasy,0.08244356494014904,0.37616292733608175,1.2078929998867878,0.09691630761725788,False,False
20082,Gosr1,0.08244357485711618,0.37616292733608175,1.2078929998867878,0.09691630761725788,False,False
16448,Gins2,0.0826431080347277,0.37670051534394894,1.7384076821339178,0.06607929960976351,False,False
11306,Tapbpl,0.08264315908470984,0.37670051534394894,1.7384075581079719,0.06607929468647236,False,False
6948,Mrpl50,0.08264622129778298,0.37670051534394894,0.8035024101631231,0.19383256012647687,False,False
5021,Hsd17b10,0.08280811218432534,0.3773093292174304,0.5310070164004831,0.4537443438553075,False,False
3909,Rae1,0.08284157711439008,0.37733276304103214,0.6753971449884436,0.3259910950970545,False,False
2533,Zc3h15,0.08291956052981507,0.37755888753886746,0.6073324852598088,0.5418500098100318,False,False
23407,Slc25a17,0.08297898735370542,0.3777003923858617,0.5740198568705882,0.3436122205814076,False,False
5956,Sf3b4,0.08316364098192781,0.37841160819748093,0.6018680341560511,0.40088093503981437,False,False
10144,Rpa3,0.08335329521693863,0.37914508438896327,0.8453225245927986,0.27753298811712984,False,False
8088,Gm13139,0.0834865019926953,0.37940736975668016,-1.5469944206147703,0.06607929351308797,False,False
16541,Cog2,0.08348651729871197,0.37940736975668016,-1.5469944206147703,0.06607929351308797,False,False
8257,Ssu72,0.08349639031198576,0.37940736975668016,0.5036306244098457,0.6960350563872754,False,False
20877,Slc9a3r1,0.08357861504040696,0.3796515131890017,1.3598960216724054,0.10572687682535681,False,False
16071,2310036O22Rik,0.08378115423273383,0.3804418261222607,0.49113946266977826,0.6916296954722132,False,False
8765,Dhx15,0.08401014243848644,0.38125074280016724,0.5273516722259936,0.4361231999250236,False,False
22973,C1qtnf3,0.08401652637253554,0.38125074280016724,2.9448585761381367,0.140969174803288,False,False
18115,Tmprss4,0.08459338664508821,0.38282530240234725,-2.283960229102415,0.030837004914026432,False,False
25531,Stap2,0.08459338664508821,0.38282530240234725,-2.283960229102415,0.030837004914026432,False,False
4161,Tspan7,0.08459338664508821,0.38282530240234725,-2.283960229102415,0.030837004914026432,False,False
2545,Calcrl,0.08459338664508821,0.38282530240234725,-2.283960229102415,0.030837004914026432,False,False
27866,Fam160b1,0.08459338664508821,0.38282530240234725,-2.283960229102415,0.030837004914026432,False,False
10363,Slc37a3,0.08459338664508821,0.38282530240234725,-2.283960229102415,0.030837004914026432,False,False
11193,Ccdc77,0.08459338664508821,0.38282530240234725,-2.283960229102415,0.030837004914026432,False,False
7332,Ttc4,0.08459338664508821,0.38282530240234725,-2.283960229102415,0.030837004914026432,False,False
325,Ormdl1,0.08475658955950657,0.3833227747716528,1.0379679060933804,0.11013216348077759,False,False
20647,Vat1,0.08479758973393811,0.3833227747716528,1.3598960216724054,0.10572687682535681,False,False
17789,Qtrt1,0.08481839976182784,0.3833227747716528,-0.962031984984278,0.1321585945752224,False,False
21537,Wnk2,0.08481839976182784,0.3833227747716528,-0.962031984984278,0.1321585945752224,False,False
20229,Ccl4,0.08485339566554717,0.38335089537201933,4.717447855979169,3.6828194092548894,False,False
21388,Irf4,0.08489841379295911,0.38342425998765906,0.9124366627482282,0.24669601167613717,False,False
7282,Jak1,0.08514950328567022,0.38442793367502015,0.48542590992921847,0.5418500112541972,False,False
14815,Gna15,0.08527942761084281,0.38480789934784865,0.38441714130882626,1.0925106503364799,False,False
22285,Twistnb,0.08529143036659889,0.38480789934784865,0.7207768524851614,0.3524227740349749,False,False
7699,S100pbp,0.08545735755462422,0.38542599008133327,-1.3246019800838318,0.07048458057878301,False,False
21621,Prr7,0.0855581681526805,0.38575007590462346,1.0379678561706414,0.1982378685592555,False,False
16506,Spg7,0.08577109654235866,0.3865242711504138,0.9855002045776264,0.1497797092611569,False,False
14661,Rrp1,0.08578790586142562,0.3865242711504138,0.46795464794181213,0.5859029096128657,False,False
21338,BC005537,0.08607990284593478,0.38770877133752163,0.5469806449245719,0.44052852145375665,False,False
944,Ubxn4,0.08634457986491947,0.3885874788431759,0.41799795882906543,1.1585899583568657,False,False
11029,Rybp,0.08682949884870626,0.3885874788431759,0.9310525859232084,0.1453744369653353,False,False
10739,Kcmf1,0.08687182963067976,0.3885874788431759,0.6900440073784966,0.2555065430733601,False,False
21111,Calml3,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
12582,Klk11,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
24612,Gm16702,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
7796,Map3k6,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
17269,2410022M11Rik,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
860,Serpinb7,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
5492,Aadac,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
10367,Dennd2a,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
25636,Gm28727,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
9985,Ptcd1,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
24146,Rubcn,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
27169,Rbm4,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
25161,C2,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
18522,Slc17a5,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
22686,Ttc8,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
11376,Clec2g,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
7425,Pdzk1ip1,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
5641,Fam160a1,0.08688749526937034,0.3885874788431759,-2.96203211352339,0.022026431808322013,False,False
22680,Gpr65,0.08707393642460742,0.38929062247820295,1069.771181344438,0.035242291602269146,False,False
25581,Tnfsf9,0.0871165340350598,0.3893504136025165,2.4302851269076875,0.20264315288431847,False,False
23538,Ncaph2,0.08720441400086035,0.3896124774424757,0.7160393798161744,0.2775329989483703,False,False
21470,Tfap2a,0.0872576586619273,0.38971967360136023,-2.3770696799829563,0.048458149451516275,False,False
9698,Vkorc1l1,0.08740171192813027,0.38984036571230685,1.3598961099030842,0.079295159764752,False,False
22483,Mthfd1,0.08740171192813027,0.38984036571230685,1.3598961099030842,0.079295159764752,False,False
14562,Tfam,0.08740171192813027,0.38984036571230685,1.3598961099030842,0.079295159764752,False,False
19744,Zswim7,0.08740172426500492,0.38984036571230685,1.3598961099030842,0.079295159764752,False,False
130,Phf3,0.08755499952119888,0.39037129136442433,-0.6249980739183839,0.3788545817005477,False,False
